,id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing,first_appeared_fixed,last_appeared_fixed
3060,312474,"Scrambled Eggs, Country Style, on Deviled Smithfield Ham Toast, a Vegetable, Combination Salad, French Bread, Tea, Coffee, Milk",coffee with food,1,1,1,1946,1946,1.1,False,1.1,False,1946,1946
3061,312475,"Baked Spaghetti with Sauted Peppers and Onions au Gratin, Sliced Tomatoes, Combination Salad, French Bread, Tea, Coffee, Milk",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3062,312476,"bonito fish salad sandwich, Potato Salad, Dill Pickle, Tea, Coffee, Milk",coffee with food,1,1,1,1946,1946,0.75,False,0.75,False,1946,1946
3063,312550,Coffee Parker House Ice Cream,coffee ice cream,1,1,1,1946,1946,0.25,False,0.25,False,1946,1946
3064,312560,Coffee Jellow with Whipped Cream,coffee jelly,1,1,1,1946,1946,0.2,False,0.2,False,1946,1946
3065,312601,Gateau Mocha,mocha cake,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3066,312602,"ELBOW MACARONI and HERKIMER CHEESE Baked in Casserole au Gratin, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3067,312603,"FRESH PECONIC BAY BLUEFISH Sauted in Butter, Fresh Leaf Spinach, Minute Potatoes, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,1.25,False,1.25,False,1949,1949
3068,312604,"BROILED FRESH HALIBUT STEAK, Lemon Butter, Fresh Lima Beans, Parsley Potato, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,1.35,False,1.35,False,1949,1949
3069,312605,"FRESH SEA SCALLOPS, Fried in Butter, Tartar Sauce, Cole Slaw, Buttered String beans, Allumette Potatoes, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3070,312606,"FRESH MAINE LOBSTER and SHRIMPS a la Newburg en Casserole, Fresh Peas, Saratoga Chips, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,1.5,False,1.5,False,1949,1949
3071,312607,"CHARCOAL BROILED CHOPPED STEAK, Onion Rings, Carrots and Peas, French Fried Potatoes, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,1.6,False,1.6,False,1949,1949
3072,312608,"SLICED LONDON BROIL, Mushroom Sauce, Fresh Lima Beans, Whipped Potatoes, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3073,312609,"FRESH CHICKEN LIVERS and SHIRRED EGGS in Skillet, Fresh String Beans, Minute Potatoes, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,1.45,False,1.45,False,1949,1949
3074,312610,"NOVA SCOTIA SALMON SANDWICH on Rye Bread, Sliced Tomato, Bermuda Onion, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,1.35,False,1.35,False,1949,1949
3075,312611,"TOMATO SURPRISE: Stuffed with Tunafish Salad, Sliced Egg, Russian Dressing, HOT ROLLS and BUTTER, DESSERT and COFFEE",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3076,313252,"Coffee Roll, each",coffee with food,1,1,1,1949,1949,0.15,False,0.15,False,1949,1949
3077,313355,"Curly's Special - Ground U. S. Choice Sirloin Steak Mushroom Sauce, French Fried Potatoes, Vegetable, Coffee, Tea or Milk",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3078,313450,"Special - Choice of Cereal or Juice, Two Eggs, Hot Buttered Toast, Coffee",coffee with food,1,1,1,1949,1949,0.65,False,0.65,False,1949,1949
3079,313453,"No. 1 - Choice of Juice or Cereal, Roll or Toast with Butter, Coffee, Tea or Milk",coffee with food,1,1,1,1949,1949,0.45,False,0.45,False,1949,1949
3080,313455,"No. 2 - Choice of Juice or Baked Apple, Stewed Prunes or Slice Orange, Choice of Cereal, Roll or Toast with Butter, Coffee, Tea or Milk",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3081,313666,Oue Special Blend Coffee,coffee,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3082,313672,Home Fashioned Coffee Cake,coffee cake,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3083,313733,"No. 4 (Cont.) - Griddle Cakes or Waffles with Sausage or Bacon; Roll or Toast with Butter; Coffee, Chocolate, Tea or Milk",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3084,314019,"Fried Select Oysters, Tartar Sauce, Choice of Two Vegetables, Hot Rolls and Butter, COFFEE OR TEA",coffee with food,1,1,1,1949,1949,0.85,False,0.85,False,1949,1949
3085,314020,"Broiled Salisbury Steak, Onion Sauce, Choice of Two Vegetables, Hot Rolls and Butter, COFFEE OR TEA",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3086,314022,"Grilled Pork Chop, Spiced Crabapple, Choice of Two Vegetables, Hot Rolls and Butter, COFFEE OR TEA",coffee with food,1,1,1,1949,1949,1.0,False,1.0,False,1949,1949
3087,314025,"Broiled Kansas City Sirloin Steak, French Fried Potatoes, Heart of Lettuce, Hot Rolls and Butter, COFFEE OR TEA",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3088,314028,"Broiled Canadian Bacon, Apple Fritter, Choice of Two Vegetables, Hot Rolls and Butter, COFFEE OR TEA",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3089,314042,"Choice of Cereal or Fruit, 2 Eggs or Bacon with One Egg, Toast, Rolls or Muffin, Coffee, Tea or Milk",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3090,314043,"Choice of Fruit or Cereal, Ham or Bacon and Eggs, Toast or Rolls or Corn or Wheat Cakes with Sausage or Bacon, Coffee, Tea or Milk",coffee with food,1,1,1,1946,1946,0.75,False,0.75,False,1946,1946
3091,314044,"Toast, Coffee",coffee with food,1,1,1,1946,1946,0.25,False,0.25,False,1946,1946
3092,314045,"Muffins, Coffee",coffee with food,1,1,1,1946,1946,0.25,False,0.25,False,1946,1946
3093,314046,"Rolls, Coffee",coffee with food,1,1,1,1946,1946,0.25,False,0.25,False,1946,1946
3094,314047,"Apple Sauce, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.35,False,0.35,False,1946,1946
3095,314048,"Prunes, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.35,False,0.35,False,1946,1946
3096,314049,"Orange Juice, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3097,314050,"Cereal and Cream, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.4,False,0.4,False,1946,1946
3098,314051,"Cereal and Cream, Rolls, Coffee",coffee with food,1,1,1,1946,1946,0.4,False,0.4,False,1946,1946
3099,314052,"Berries, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.4,False,0.4,False,1946,1946
3100,314053,"Melon, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3101,314054,"Baked Apple, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.4,False,0.4,False,1946,1946
3102,314055,"Tomato Juice, One Egg, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.45,False,0.45,False,1946,1946
3103,314056,"Fruit Juice, One Egg, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.45,False,0.45,False,1946,1946
3104,314057,"Choice of Fruit and Cereal, Toast, Coffee",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3105,314058,"Corn Cakes with Syrup, Coffee",coffee cake,1,1,1,1946,1946,0.45,False,0.45,False,1946,1946
3106,314059,"Wheat Cakes with Syrup, Coffee",coffee cake,1,1,1,1946,1946,0.45,False,0.45,False,1946,1946
3107,314060,"Fruit Juice, Hot Cakes with Syrup, Coffee",coffee with food,1,1,1,1946,1946,0.5,False,0.5,False,1946,1946
3108,314061,EXTRA CUP OF COFFEE,coffee,1,2,2,1946,1946,0.05,False,0.05,False,1946,1946
3109,314080,Fresh Hot Coffee (pot),coffee (pot),1,1,1,1946,1946,0.15,False,0.15,False,1946,1946
3110,314082,Kaffee Hag (pot 15 min.),coffee (pot),1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3111,314291,"Creamed Fruit Salad with Walnut Dates, Minced Ham Sandwich, Chocolate Sundae, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3112,314362,"Half of a Broiled Stuffed Eastern Lobster, Long Branch Potatoes, Salad Bowl, Roll, Orange Ice, Coffee",coffee with food,1,1,1,1949,1949,2.35,False,2.35,False,1949,1949
3113,314368,"Crabmeat Salad on Lettuce Bed with Toasted Potato Chips, Sweet Pickle Slices, Roll, Strawberry Sundae, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3114,314380,"No. 12. Vegetable Salad Combination with Ripe Tomato Slices, Green Pepper Rings, Cucumbers, Radishes, Asparagus Tips, Deviled Eggs and Shredded Carrots, Thousand Island Dressing, Chopped Olive and Nut Sandwich, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3115,314383,"No. 11 Cool Plate of Fruit with Peach and Pear Crescents, Sliced Banana, Orange Rings, Avocado, Grapefruit Sections, Pineapple Cubes, Whipped French Dressing, Cinnamon Roll, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3116,314384,"No. 10 - Crabmeat Salad on Lettuce with Potato Chips and Assorted Olives, Roll, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.35,False,1.35,False,1949,1949
3117,314442,COFFEE GELATIN WHIPPED CREAM,coffee jelly,1,1,1,1943,1943,0.25,False,0.25,False,1943,1943
3118,314534,"Coffee, Tea or Individual Bottle of Milk",coffee,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3119,314535,Iced Coffee (10c. extra),iced coffee,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3120,314744,Coffee a la Alexis,coffee,1,1,1,1949,1949,0.3,False,0.3,False,1949,1949
3121,314839,"Shoppers' Luncheon - BOILED SPARERIBS AND SAUERKRAUT, Parsley Boiled Potato and Hot Roll and Butter, Butterscotch Pudding or Orange Sherbet and Coffee or Tea",coffee with food,1,1,1,1948,1948,1.0,False,1.0,False,1948,1948
3122,314850,"Luncheon Snack - Choice of Cream of Tomato Soup or Chicken Broth with Rice or Chilled Pineapple Juice and Peanut Butter and Bacon Sandwich on Whole Wheat Bread, Crisp Cole Slaw and Coffee or Tea",coffee with food,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3123,314867,Tiffin Blend Coffee,coffee,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3124,315034,Coffee Fudge Parfait,coffee parfait,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3125,315307,"Coffee, Coronado Blend",coffee,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3126,315420,Our Special Blend Coffee,coffee,1,2,2,1948,1949,0.0,False,0.0,False,1948,1949
3127,315659,"Coffee, Tea, Ginger Ale or Coca cola",coffee,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3128,315849,Second Cup of Coffee,coffee,1,1,1,1948,1948,0.05,False,0.05,False,1948,1948
3129,316099,"CHICKEN IN THE PAN - 1/2 DISJOINTED CHICKEN SOUTHERN FRIED TO A GOLDEN BROWN SERVED with SPUDS, SLAW and TOAST, YOUR CHOICE OF COFFEE or TEA",coffee with food,1,1,1,1948,1948,1.5,False,1.5,False,1948,1948
3130,316190,"No.1. Choice of Cereal and One Egg with Crisp Bacon, Hot Buttered Toast or Roll, Coffee, Tea or Milk",coffee with food,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3131,316191,"No. 3. Choice of Fruit Juice, Hot Cakes and Country Sausage, Coffee, Tea or Milk",coffee with food,1,1,1,1948,1948,0.6,False,0.6,False,1948,1948
3132,316195,"Quick Treat-Kellogg's All-Bran topped with delicious Prunes, Hot Buttered Toast, Coffee",coffee with food,1,1,1,1948,1948,0.5,False,0.5,False,1948,1948
3133,316238,"Special Sirloin Steak Dinner: Cocktail or Soup, Charcoal Broiled Sirloin Steak, French Fried Potatoes, Head Lettuce, Thousand Island Dressing, Garlic Buttered French Bread Toasted, Coffee, Tea, Milk",coffee with food,1,2,2,1948,1948,0.0,False,0.0,False,1948,1948
3134,316423,French Coffe Ice Cream,coffee,1,1,1,1949,1949,0.6,False,0.6,False,1949,1949
3135,316425,"American Ice Cream, Coffee",coffee ice cream,1,1,1,1949,1949,0.6,False,0.6,False,1949,1949
3136,316544,Coffee Rolls,coffee with food,1,1,1,1948,1948,0.3,False,0.3,False,1948,1948
3137,316604,"Following Entrees and Prices Include Soup, Potatoes, Vegetables, Bread, Dessert and Tea, Coffee or Milk",coffee with food,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3138,316686,Cherry or Coffee Jello,coffee jelly,1,1,1,1948,1948,0.15,False,0.15,False,1948,1948
3139,316738,Coffee served with Cracked Ice,coffee,1,1,1,1948,1948,0.2,False,0.2,False,1948,1948
3140,316988,"Southern Fried Spring Chicken, French Fried Potatoes, Sliced Tomato Salad, Hot Rolls and Butter, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3141,316989,"Fried Filet of Haddock, Tartar Sauce, French Fried Potatoes, Sliced Tomatoes, Hot Rolls and Butter, Coffee or Tea",coffee with food,1,1,1,1949,1949,0.0,False,0.0,False,1949,1949
3142,316991,"Broiled Boneless Western Sirloin Steak, French Fried Potatoes, Sliced Tomato, Hot Rolls Butter, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.0,False,1.0,False,1949,1949
3143,317095,kaffe - avec,coffee,1,1,1,1948,1948,0.0,False,0.0,False,1948,1948
3144,317169,"Ice Tea or Coffee, Pot",coffee (pot),1,1,1,1949,1949,0.25,False,0.25,False,1949,1949
3145,317193,"Creamed seafood au gratin, french fried potatoes, chocolate pudding whipped cream or fresh fruit pie, coffee or tea",coffee with food,1,2,1,1949,1949,1.1,False,1.1,False,1949,1949
3146,317325,"Chicken A La King on Toast, Candied Sweets, Green Peas, Jell-o or Pie, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.4,False,1.4,False,1949,1949
3147,317326,"Fried Filet of Sole, French Fried Potatoes, Cole Slaw, Fruit Jell-o with Cream or Fresh Fruit Pie, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.15,False,1.15,False,1949,1949
3148,317327,"Broiled Mackerel, French Fried Potatoes, Cole Slaw, Bread Pudding or Pie, Coffee or Tea",coffee with food,1,1,1,1949,1949,1.15,False,1.15,False,1949,1949
3149,317379,"Coffee, Pot, Per Person",coffee (pot),1,1,1,1949,1949,0.25,False,0.25,False,1949,1949
3150,317446,Kugler's Special Blend Coffee,coffee,1,2,2,1949,1949,0.0,False,0.0,False,1949,1949
3151,317480,Cereal Coffee )Pot_,coffee (pot),1,1,1,1946,1946,0.25,False,0.25,False,1946,1946
3152,317774,"TODAY'S SUGGESTION - Chilled Apple Juice, Chicken Salad Sandwich, Hard Boiled Egg, Pudding, Coffee, Milk, Tea",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3153,317775,"CHEF'S SPECIAL - Vienna Meat Loaf, Potatoes, Vegetables, Bread and Butter, Pudding, Coffee, Milk, Tea",coffee with food,1,1,1,1946,1946,1.1,False,1.1,False,1946,1946
3154,317875,"Chicken Salad Sandwich, Sliced Tomatoes, Coffee",coffee with food,1,1,1,1948,1948,0.45,False,0.45,False,1948,1948
3155,317877,"Baked Ham Sandwich, Potato Salad, Coffee",coffee with food,1,1,1,1948,1948,0.5,False,0.5,False,1948,1948
3156,317878,"Coffee, Pure Cream",coffee,1,2,2,1940,1948,0.1,False,0.1,False,1940,1948
3157,317880,"Tea, Coffee",coffee,1,1,1,1948,1948,0.1,False,0.1,False,1948,1948
3158,318050,"Two Eggs boiled, with two Rolls and one cup of Coffee",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
3159,318051,"Two Eggs fried, with two Rolls and one cup of Coffee",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
3160,318052,"Two Eggs scrambled, with two Rolls and one cup of Coffee",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
3161,318053,Country sausage with two Rolls and one cup of Coffee,coffee with food,1,2,2,1900,1900,0.1,False,0.1,False,1900,1900
3162,318583,"Coffee or Tea, pot (for 1)",coffee (pot),1,1,1,1943,1943,0.25,False,0.25,False,1943,1943
3163,318640,"Drip-O-Lator Sanka Coffee, Pot",coffee (pot),1,6,6,1940,1945,0.15,False,0.2,False,1940,1945
3164,318687,"Number One Luncheon Includes:  Chicken Soup with Rice; Potatoes Hash Browned, Green Vegetables; Hot Muffins of Assorted Bread; Ice Cream Wafers, Pie; Tea, Coffee, Milk, Buttermilk",coffee with food,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3165,318691,"Number Two Plate Luncheon - Fresh Seasonable Fish, Lemon Butter; Potatoes; Vegetable; Assorted Bread; Tea, Coffee, Milk, Buttermilk",coffee with food,1,1,1,1943,1943,0.65,False,0.65,False,1943,1943
3166,318743,SANKA COFFEE; POT,coffee,1,2,2,1943,1943,0.2,False,0.2,False,1943,1943
3167,318926,Cafe Emcee Bower avec ou sans lait,coffee,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3168,318946,"COMPLETE DINNER - Chilled Tomato Juice or Cream of Tomato, Rice, BROILED FRESH HALIBUT STEAK, Anchovy Butter, Fresh Vegetable, Parsley Potato, Choice of any .15 or .20 Dessert, Coffee or Tea, Iced Tea or Iced Coffee",coffee with food,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3169,319001,Mocha Nut Layer Cake,mocha cake,1,2,2,1943,1943,0.2,False,0.2,False,1943,1943
3170,319145,"Vanilla, Chocolate, Coffee or Strawberry Ice Cream with Fruit Ice",coffee ice cream,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3171,319226,Coffee     Tea     Milk,coffee,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3172,319325,"Braised Stuffed Cabbage with Rice and Paprika Sauce, Bread or Rolls, Coffee or Tea",coffee with food,1,1,1,1943,1943,0.8,False,0.8,False,1943,1943
3173,319406,"Fried Soft Shell Crabs, Tartar Sauce, French Fried Potatoes, Lettuce Salad, Coffee or Tea",coffee with food,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3174,319575,"Fresh Shrimps a la Newburg, French Fried Potatoes, Lettuce Salad, Coffee or Tea",coffee with food,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3175,319694,Coffee with Cream (per cup),coffee,1,1,1,1943,1943,0.15,False,0.15,False,1943,1943
3176,319695,Iced Coffee Shake,iced coffee,1,2,2,1941,1943,0.25,False,0.25,False,1941,1943
3177,319709,Italian Demi-tasse,espresso,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3178,319902,"Fried Filet of Sole, French Fried Potatoes, Lettuce Salad, Coffee or Tea",coffee with food,1,1,1,1943,1943,0.75,False,0.75,False,1943,1943
3179,319904,"Fried Deep Sea Scallops, Tartar Sauce, French Fried Potatoes, Lettuce Salad, Coffee or Tea",coffee with food,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3180,319905,"Broiled Red Alaska Salmon, French Fried Potatoes, Lettuce Salad, Coffee or Tea",coffee with food,1,1,1,1943,1943,1.0,False,1.0,False,1943,1943
3181,319906,"Mountain Brook Trout Saute, Lettuce Salad, French Fried Potatoes, Coffee or Tea",coffee with food,1,1,1,1943,1943,1.25,False,1.25,False,1943,1943
3182,319907,"Minute Steak Saute, Smothered Onions, Lettuce Salad, French Fried Potatoes, Coffee or Tea",coffee with food,1,1,1,1943,1943,1.5,False,1.5,False,1943,1943
3183,319908,"Smoked Finnan Haddie au Gratin, French Fried Potatoes, Lettuce Salad, Coffee or Tea",coffee with food,1,1,1,1943,1943,0.95,False,0.95,False,1943,1943
3184,320108,"LUNCHEON - Choice of Appetizers, Choice of Soup, Choice of Desserts, Tea or Black Coffee",coffee with food,1,1,1,1943,1943,0.5,False,0.5,False,1943,1943
3185,320199,Coffee Diable,coffee,1,6,6,1917,1943,0.4,False,1.0,False,1917,1943
3186,320790,Demi-tasse con Caffettiera Napoletana,espresso,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3187,320834,"Coffee Shop Club Special (Deviled ham, lettuce, tomato, melted cheese, currant jelly)",coffee with food,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3188,320954,"No. 1 - Soup or Fruit Juice, Baked Sausages with Mashed Potatoes, Bread and Butter, Tea, Coffee or Milk",coffee with food,1,1,1,1943,1943,1.0,False,1.0,False,1943,1943
3189,320955,"No.2 - Soup or Tomato Juice, Corned Beef Hash with Poached Egg, Fresh Vegetable, Bread and Butter, Tea, Coffee or Milk",coffee with food,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3190,321099,"Breakfast No. 1 - Choice of Fruit, Fruit Juice, Cereal or Two Eggs, Any Style, Dry Toast or Muffins, Jelly, Coffee, Tea, Milk",coffee with food,1,1,0,1945,1945,0.0,False,0.0,False,1945,1945
3191,321100,"Breakfast No. 2 - Choice of Fruit or Fruit Juice and Any Cereal with Cream, Dry Toast or Muffins, Jelly, Coffee, Tea, Milk",coffee with food,1,1,0,1945,1945,0.65,False,0.65,False,1945,1945
3192,321102,"Breakfast No. 3 - Fruit or Fruit Juice and Cereal, Choice of Sugar Cured Ham or Bacon with Two Eggs, Wheat Cakes with Sausage, Omelette with Shredded Ham, Dry Toast or Hot Muffins, Coffee, Tea, Milk",coffee with food,1,1,0,1945,1945,0.0,False,0.0,False,1945,1945
3193,321103,"Breakfast No. 4 -Fruit, Fruit Juice or Cereal, Choice of Browned Corned Beef Hash with Poached Egg or Bacon with One Egg Any Style, Dry Toast or Hot Muffins, Coffee, Tea, Milk",coffee with food,1,1,0,1945,1945,0.85,False,0.85,False,1945,1945
3194,321104,"Breakfast No. 5 - Fruit, Fruit Juice or Cereal, Choice of Two Eggs (Shirred, Fried, Boiled, Poached or Scrambled), Dry Toast or Hot Muffins, Coffee, Tea, Milk",coffee with food,1,1,0,1945,1945,0.75,False,0.75,False,1945,1945
3195,321105,"Breakfast No. 6 - Fruit, Fruit Juice or Cereal, Choice of French Toast with Syrup or Jelly or Wheat or Corn Cakes with Honey or Syrup, Coffee, Tea, Milk",coffee with food,1,1,0,1945,1945,0.0,False,0.0,False,1945,1945
3196,321139,Coffee – cup,coffee,1,1,1,1943,1943,0.0,False,0.0,False,1943,1943
3197,321151,"Coffe, Cup",coffee,1,1,1,1943,1943,0.15,False,0.15,False,1943,1943
3198,321187,"Coffee or Tea, Pot (for one)",coffee (pot),1,1,1,1946,1946,0.25,False,0.25,False,1946,1946
3199,321191,"Grilled Hamburger Steak, Brown Onion Gravy, Vegetable, Potatoes, Lettuce and Tomato Salad, French Dressing, Grapenut Custard Pudding, Hot Rolls or Asst. Bread, Coffe, Tea, Milk",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3200,321335,"Soup (Cup) or Tomato Juice, CHEF'S SPECIAL With Fresh Garden Vegetable and Potato, Bread and Butter, Tea, Coffee, Grade A Pasteurized Milk (Individual Bottle)",coffee with food,1,1,1,1930,1930,0.0,False,0.0,False,1930,1930
