id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing
166177,Brodo Ristretto,ristretto,1,1,1,0,0,1.25,false,1.25,false
166281,Espresso (.40 extra),espresso,1,1,1,0,0,0.0,false,0.0,false
167608,Ice Tea or Ice Coffee,iced coffee,1,2,2,1964,1971,0.25,false,0.25,false
167610,Small Black Coffee,coffee,1,4,4,1924,1971,0.1,false,0.15,false
167830,"Nescafe auch koffeinfrei oder Expresso-Typ,  Tasse",coffee (decaf),1,1,1,0,0,0.0,false,0.0,false
167832,Cafe Mazagran,coffee,1,1,1,0,0,0.0,false,0.0,false
167833,Cafe Kalif,coffee,1,1,1,0,0,0.0,false,0.0,false
167978,Filter-Kaffee,coffee,1,5,5,1958,1961,0.0,false,0.0,false
168262,Coffee and cream Demi tasse,espresso,1,1,1,1906,1906,0.15,false,0.15,false
168282,"CONTINENTAL BREAKFAST with coffee, Nescafe, coffee Hag (Sanka), tea, chocolate or milk, assorted bread, rolls, biscuits, toast, crackers, butter, jam, jelly, honey, marmelade, maple sirup",coffee with food,1,1,1,0,0,0.0,false,0.0,false
168283,"PETITE DEJEUNER COMPLET avec cafe, Nescafe, cafe decafeine, the, chocolate ou lait, croissants, petit-pains, biscuits, toast, beurre, confitures, miel",coffee with food,1,1,1,0,0,0.0,false,0.0,false
168393,"Cafe and Chocolat Liegeois: Fountain of Chocolate and Coffee Ice Cream, Warm Chocolate Sauce, Whipped Cream",coffee ice cream,1,1,1,0,0,0.0,false,0.0,false
168527,"Toulous Lautrec Coffee: Benedictine, Marie Brizzard, House Coffee, Creme Fraiche",toulouse lautrec coffee,1,1,1,0,0,0.0,false,0.0,false
168528,"L'Absinthe Coffee: Calvados, House Coffee, Creme Fraiche",l'absinthe coffee,1,1,1,0,0,0.0,false,0.0,false
168529,"Irish Coffee: Irish Whiskey, House Coffee, Creme Fraiche",irish coffee,1,1,1,0,0,0.0,false,0.0,false
168531,Decaffeinated Coffees Available,coffee (decaf),1,1,1,0,0,0.0,false,0.0,false
168533,Coffee Latte,latte (coffee),1,1,1,0,0,0.0,false,0.0,false
168534,Macchiatto,macchiato (coffee),1,1,1,0,0,0.0,false,0.0,false
168536,House Coffee,coffee,1,1,1,0,0,0.0,false,0.0,false
168849,"FRUHSTUCK mit Kaffee, Nescafe, Kaffee Hag, Tee, Kakao oder Milch und Brot, Brotchen, Zwieback, Hornchen, Knackebrot sowie Butter, Konfituren, Honig",coffee with food,1,1,1,0,0,0.0,false,0.0,false
168936,"Ochsenrippensteak Cafe de Paris, Grilltomate mit Meerrettich, pommes frites",coffee with food,1,1,1,1970,1970,0.0,false,0.0,false
169081,"Cafe Calmettes, special & decafeine",coffee,1,1,1,1966,1966,0.0,false,0.0,false
169250,"Cup of Kentucky Eine Tass starken Kaffee mit Kandiszucker gesuBt, mit einem kraftigen SchuB Bourbon Whiskey + einem Haubchen Sahne serviert",coffee cocktail,1,1,1,1976,1976,0.0,false,0.0,false
169251,"Kaffee Kopenhagen Eine Tasse starken Kaffee mit Honig angeruhrt, mit weiBem Puerto Rico Rum gestarkt und mit einem Haubchen Sahne und gebranntem Mandelsplitter serviert",coffee cocktail,1,1,1,1976,1976,0.0,false,0.0,false
169335,Cafe expres y licores,espresso,1,2,2,1953,1961,0.0,false,0.0,false
169343,Cafe exprse et liqueurs,coffee liqueur,1,1,1,1953,1953,0.0,false,0.0,false
169348,Cafe expres and liqueurs,espresso,1,2,2,1953,1961,0.0,false,0.0,false
169447,Filter Coffee,coffee,1,2,2,1955,1955,0.0,false,0.0,false
169874,Kannchen Kaffee oder Tee,coffee,1,1,1,0,0,0.0,false,0.0,false
169890,Cafe Irlandais Special,coffee,1,1,1,0,0,0.0,false,0.0,false
170033,CARIOCA AU CAFE,coffee,1,1,1,0,0,0.0,false,0.0,false
170041,"GLACES MAISON, CAFE",coffee glacé,1,1,1,0,0,0.0,false,0.0,false
171153,Cafe Viennois Creme Fleurette,coffee,1,1,1,0,0,0.0,false,0.0,false
171154,Cafe Arabica,coffee,1,3,3,1985,1985,0.0,false,0.0,false
171179,Cafe Arabica ou decafeine,coffee (decaf),1,1,1,0,0,0.0,false,0.0,false
171306,Marjolaine au chocolat et cafe,coffee with food,1,2,2,0,0,0.0,false,0.0,false
171713,CAFE LIEGEOIS Glace Cafe Cafe Liegeois,cafe liegeois,1,1,1,0,0,0.0,false,0.0,false
171841,Le Cirque Stove mini Chocolate Stove over a chocolate coffee opera cake,coffee cake,1,2,2,0,0,12.0,false,12.0,false
171851,"Coffee Savarin coffee and chocolate over a ""pain de genes chocolat"" and coffee ice cream",coffee with food,1,1,1,0,0,0.0,false,0.0,false
171896,Avec les Chocolats de Gaston Lenotre: Cafe Arabica ou Cafe decafeine,coffee,1,2,2,0,0,0.0,false,0.0,false
171901,Avec les Chocolats de Gaston Lenotre: Cafe Arabica,coffee,1,1,1,0,0,0.0,false,0.0,false
171902,Cafe pur Colombie,coffee,1,3,3,1966,1985,0.0,false,0.0,false
171903,Cafe Gout Italien,coffee,1,2,2,1985,1985,0.0,false,0.0,false
171904,"Cafe Viennois, Creme Fleurette",coffee,1,1,1,0,0,0.0,false,0.0,false
172312,"Eiskaffee, Rahm",iced coffee,1,1,1,0,0,0.0,false,0.0,false
172399,Kona Coffee Grog,kona coffee,1,2,2,1963,1965,0.0,false,0.0,false
172645,Kaffee entkoffeiniert,coffee,1,1,1,0,0,0.0,false,0.0,false
172809,"KONA COFFEE GROG (a Beachcomber Original) A masterful blend of Kona Coffee and fine rums, with a dash of this and a dash of that",kona coffee,1,1,1,1965,1965,0.0,false,0.0,false
172842,"Hochrippe vom Nebraska-Rind ""Cafe de Paris"" mit feinem Gartner-Gemuse und Kartoffel-Rosti",coffee with food,1,1,0,0,0,0.0,false,0.0,false
172977,1 Haferl Kaffee,coffee,1,1,1,1987,1987,0.0,false,0.0,false
173122,"Entrecote ""Cafe de Paris"" Pommes frites gemischter Salat",coffee with food,1,1,1,0,0,0.0,false,0.0,false
173251,GenieBen Sie den wohl kostbarsten Kaffee der Welt mit einem Glas Kahlua Kaffeelikor oder einem feinen Cognac und einem Pralinee,coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
173329,"Chocolate Espresso Cake, Served with Raspberry Sauce",espresso cake,1,1,1,0,0,0.0,false,0.0,false
173334,"The ""Sun-Up"" Continental Your choice of juice or chilled fruit compote and a danish roll with butter and preserves. Hot coffee.",coffee with food,1,1,1,0,0,0.0,false,0.0,false
173344,"Jumer Steak with Eggs Jumer's choice sirloin steak, cooked to your order, served with two farm fresh eggs, prepared to your preference, and hashed brown potatoes. Toast with jam, jelly and butter. Tea, milk or coffee.",coffee with food,1,1,1,0,0,6.5,false,6.5,false
173567,"Served with Toast or Bicuits, Sweet Cream Butter and plenty of hot fresh Coffee",coffee with food,1,1,1,0,0,0.0,false,0.0,false
173621,Iced coffee with vanilla ice-cream,coffee glacé,1,1,1,0,0,0.0,false,0.0,false
173624,"Early Bird  Choice of Dry Cereal with Sliced Bananas and Cream, Toast, Preserves and lots of hot fresh Coffee and a Newspaper",coffee with food,1,1,1,0,0,0.0,false,0.0,false
173626,Continental  Large Fruit Juice Oven Fresh Danish Breakfast Roll Butter and plenty of Coffee and a Newspaper,coffee with food,1,1,1,0,0,0.0,false,0.0,false
173661,"Kaffee, Kaffee Hag oder Schokolade",coffee,1,1,1,0,0,0.0,false,0.0,false
173666,Rudesheimer Kaffee,coffee,1,2,2,0,0,0.0,false,0.0,false
173676,"Tea Time a la Frankfurter Hof, ""Eine schone Art, Tee zu geniessen,"" Frisch aufebruhter Tee vom Wagen - soviel Sie mogen - oder naturlich Kaffee oder Schokolade mit Sahne, dazu feines Teegeback und leckere Kuchen aus unserer hauseigenen Patisserie sowie ha",coffee with food,1,1,1,0,0,0.0,false,0.0,false
173683,"Afternoon Tea a la Frankfurter Hof, ""A fine way to take tea,"" Freshly brewed tea from the trolley - as much as you like - or coffee or chocolate with cream.  Accompanied by the fine pastries, delicious cakes from our own patisserie and dainy sandwiches in",coffee with food,1,1,1,0,0,0.0,false,0.0,false
173729,Pot of freshly brewed Coffee,coffee (pot),1,1,1,0,0,0.35,false,0.35,false
173971,Caffe Pronto,coffee,1,1,1,0,0,3.0,false,3.0,false
174198,Turkish Coffee Ice Cream,turkish coffee,1,3,3,1965,1965,0.15,false,0.5,false
174209,Turkish Coffee Camelback Soda (with Coffee Ice Cream),turkish coffee,1,1,1,1965,1965,0.45,false,0.45,false
174216,Mocha Chocolate Camelback Soda (with Coffee Ice Cream),coffee ice cream,1,1,1,1965,1965,0.45,false,0.45,false
174225,Mocha Chocolate Milk Shake,mocha drink,1,1,1,1965,1965,0.5,false,0.7,false
174227,Turkish Coffee Milk Shake,turkish coffee,1,1,1,1965,1965,0.5,false,0.7,false
174288,Try Senor Pico's KAFE-LA-TE,latte (coffee),1,1,1,1966,1966,0.75,false,0.75,false
174415,Kafé-La-Té (a fine after-dinner drink of strong coffee and rich chocolate combined with brandy),coffee with food,1,1,1,1966,1966,0.8,false,0.8,false
174806,"ICED KAFFEE . . . Europe's substitue for the Coffee Break. Sugar Bowl Turkish Coffee Ice Cream, Doused with Coffee in a Parfait Glass, Topped with Delicious Whip",turkish coffee,1,1,1,1965,1965,0.0,false,0.0,false
174811,Chocolate Mocha (with Coffee Ice Cream),coffee ice cream,1,1,1,1965,1965,0.0,false,0.0,false
174812,Coffee (with Coffee Ice Cream),coffee with food,1,1,1,1965,1965,0.0,false,0.0,false
174816,"GOSH-AWFUL-GOOEY Fresh Banana split lengthwise, Turkish Coffee Ice Cream blanketed with Caramel Sauce, Red Raspberry Ice smothered in Marshmallow Sauce with delicious Whip and a juicy red Maraschino Cherry atop",turkish coffee,1,1,1,1965,1965,0.0,false,0.0,false
174821,"ROCKY MOUNTAIN SUNDAE Coffee Ice Cream drenched in Chocolate Syrup, topped with Walnuts, delicious Whip and a red Maraschino Cherry",coffee sundae,1,1,1,1965,1965,0.7,false,0.7,false
174826,"23 SKIDDO Dreamy Coffe Syrup, Old Dutch Chocolate Ice Cream, sliced Banana surprises, Chocolate Syrup, Turkish Coffee Ice Cream, all spruced up with tempting Whip and a red Cherry",turkish coffee,1,1,1,1965,1965,0.7,false,0.7,false
174923,Irish Coffee Bombe,irish coffee,1,1,1,0,0,0.0,false,0.0,false
174924,Irish Coffee bomb,irish coffee,1,1,1,0,0,0.0,false,0.0,false
174925,Bombe Irish Coffee,irish coffee,1,1,1,0,0,0.0,false,0.0,false
174963,1 Bayerisches Kaffeehaferl,coffee,1,1,1,0,0,0.0,false,0.0,false
175276,Tasse Bommer Kaffee,coffee,1,1,1,1975,1975,0.0,false,0.0,false
175423,"STEAK SANDWICH Served Open-Faced with Salad, French Fries and Coffee",coffee with food,1,1,1,0,0,0.0,false,0.0,false
175542,Cafe Diablo,coffee,1,2,2,1965,1965,1.5,false,1.75,false
175565,Coffee grog,coffee,1,1,1,1985,1985,1.5,false,1.5,false
175761,Vien. Our blend coffee,coffee,1,1,1,0,0,0.0,false,0.0,false
175763,De-caffeinated,coffee (decaf),1,1,1,0,0,0.6,false,0.6,false
175764,Cafe Russe,russian coffee,1,3,3,1985,1985,1.1,false,6.0,false
175765,Cafe Slav,coffee,1,1,1,0,0,1.1,false,1.1,false
175766,Cafe Supreme,coffee,1,1,1,0,0,1.75,false,1.75,false
175767,Hot Mocha,mocha (coffee),1,1,1,0,0,1.1,false,1.1,false
175770,New Orleans Coffee,new orleans coffee,1,1,1,0,0,0.55,false,0.55,false
175796,Iced Mocha,iced mocha,1,2,2,1985,1985,0.8,false,1.1,false
175872,Demi tasse (French coffee,espresso,1,1,1,0,0,2.5,false,2.5,false
175874,French cafe a lait (glass),cafe au lait,1,1,1,0,0,3.5,false,3.5,false
176124,MADRAS COFFEE Indian spiced coffee,iced coffee,1,1,1,0,0,1.95,false,1.95,false
176129,"Double Mocha ""Coupe"" with Dark Chocolate a light mousse with espresso tuiles and english cream",mocha (coffee),1,1,1,0,0,0.0,false,0.0,false
176488,Brewed Decaffeinated,coffee (decaf),1,1,1,1988,1988,2.0,false,2.0,false
176489,"Irish Coffee - Irish Whiskey, Whipped Cream",irish coffee,1,1,1,1988,1988,0.0,false,0.0,false
176490,"Italian Coffee - Espresso, Anisette, Whipped Cream",espresso,1,1,1,1988,1988,5.0,false,5.0,false
176491,"Mexican Coffee - Kahlua, Whipped Cream",coffee,1,1,1,1988,1988,5.0,false,5.0,false
176574,Cafe brulot diabolique,cafe brulot,1,4,4,1940,1967,1.0,false,1.4,false
176670,"Kaffee, Kaffee Hag, Tee oder Kakao, Konfiture, Marmelade, Honig und Butter, reiche Brot- und Gebackauswahl",coffee with food,1,1,1,0,0,0.0,false,0.0,false
176671,"Fruchtsaft, 1 gekochtes Ei, Kaffee, Kaffee Hag, Tee oder Kakao, Konfiture, Marmelade, Honig und Butter, reiche Brot- und Gebackauswahl",coffee with food,1,1,1,0,0,0.0,false,0.0,false
176672,"Fruchtsaft, Aufschnitt und Kase, Kaffee, Kaffee Hag, Tee oder Kakao, Konfiture, Marmelade, Honig und Butter, reiche Brot- und Gebackauswahl",coffee with food,1,1,1,0,0,0.0,false,0.0,false
176685,"Coffee, Sanka-Coffee, Tea or Chocolate, Jam, Marmalade, Honey and Butter, rich Choice of Bread and Rolls",coffee with food,1,1,1,0,0,0.0,false,0.0,false
176686,"Fruit Juice, one boiled Egg, Coffee, Sanka-Coffe, Tea or Chocolate, Jam, Marmalade, Honey and Butter, rich Choice of Bread and Rolls",coffee with food,1,1,1,0,0,0.0,false,0.0,false
176687,"Fruit Juice, Assorted Platter and Cheese, Coffee, Sanka-Coffee, Tea or Chocolate, Jam, Marmalade, Honey and Butter, rich Choice of Bread and Rolls",coffee with food,1,1,1,0,0,0.0,false,0.0,false
176810,Brewed Decaffeinted,coffee (decaf),1,1,1,0,0,0.0,false,0.0,false
176811,"Irish Coffee with brown sugar, Irish whiskey, whipped cream",irish coffee,1,1,1,0,0,0.0,false,0.0,false
176812,"Mexican Coffee brown sugar, Kahula, fresh whipped cream",coffee,1,1,1,0,0,0.0,false,0.0,false
176813,"Italian Coffee Espresso with rimmed sugar, lemon, Anisette and fresh whipped cream",espresso,1,1,1,0,0,0.0,false,0.0,false
176920,"Cafe, The, Chocolat ou Lait",coffee with food,1,1,1,0,0,0.0,false,0.0,false
177060,Ristretto,ristretto,1,2,2,0,0,0.0,false,0.0,false
177067,Cafe a la Pompadour  Schokolade und Kaffee,coffee,1,1,1,0,0,0.0,false,0.0,false
177070,Cafe Royal mit Weinbrand,coffee,1,1,1,0,0,0.0,false,0.0,false
177073,Kaffee Pharisaer Art mit Rum,coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177074,Russischer Kaffee mit Vodka,russian coffee,1,1,1,0,0,0.0,false,0.0,false
177076,Diplomatenkaffee mit Mokkalikor,coffee,1,1,1,0,0,0.0,false,0.0,false
177077,Kaffee Advocaat mit Eierlikor,coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177080,Kaisermelenage Espresso mit Milch und Cognac,espresso cocktail,1,1,1,0,0,0.0,false,0.0,false
177222,Pepsi Cola (coffeinhaltige Limonade),coffee,1,1,0,2005,2005,0.0,false,0.0,false
177225,Spezi - Schwip Schwap (coffeinhaltige Limonade),coffee,1,1,0,2005,2005,0.0,false,0.0,false
177676,Kannchen Kaffee / Kannchen Hag,coffee,1,1,1,1967,1967,0.0,false,0.0,false
177924,Custom Blend Coffee,coffee,1,2,2,1963,1963,0.35,false,0.4,false
177932,Tasse koffeinfreier Kaffee,coffee,1,1,1,0,0,0.0,false,0.0,false
177933,Tasse Malzkaffee-Muckefuck-,coffee,1,1,1,0,0,0.0,false,0.0,false
177934,Tasse Milchkaffee,coffee,1,1,1,0,0,0.0,false,0.0,false
177936,Grosser franzosicher Milchkaffee,french coffee,1,1,1,0,0,0.0,false,0.0,false
177938,Cappuccino original,cappuccino,1,1,1,0,0,0.0,false,0.0,false
177939,Cappuccino nach -Art des Hauses-,cappuccino,1,1,1,0,0,0.0,false,0.0,false
177941,Kaffee Creme -Schumli-,coffee,1,1,1,0,0,0.0,false,0.0,false
177944,Doppelter Espresso,espresso,1,2,2,0,0,0.0,false,0.0,false
177945,Macchiato,macchiato (coffee),1,1,1,0,0,0.0,false,0.0,false
177946,Latte Macchiato,macchiato (coffee),1,2,2,0,0,0.0,false,0.0,false
177974,"Kaffee Konsul, Kaffee mit frischer Schlagsahne",coffee,1,1,1,0,0,0.0,false,0.0,false
177975,"Mexikanischer Kaffee, Espresso, heisse Schokolade und frische Schlagsahne",espresso,1,1,1,0,0,0.0,false,0.0,false
177976,"Mokka Macchiato, doppelter Espresso, Schokoladensosse und heisser Milchschaum",macchiato (coffee),1,1,1,0,0,0.0,false,0.0,false
177977,"Wiener Fiaker, Kaffee, Kirschwasser, Zucker und frische Schlagsahne",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177978,"Afrikanischer Kaffee, Kaffee, Amarula Wildfruchtlikor, frische Schlagsahne, Schokoladenraspel und gehackte Mandeln",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177979,"Frauenkirschenkaffee, Kaffee, Amaretto und frische Schlagsahne",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177980,"Kaffee ""Intermezzo,"" heisse Schokolade, Espresso, Creme de Cacao und frische Schlagsahne",coffee drink,1,1,1,0,0,0.0,false,0.0,false
177981,"Kaffee ""Silbermann,"" Kaffee Kaffeelikor, Schlagsahne und Schokoladenraspel",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177982,"Baileys Coffee, Kaffee, Baileys Irish Cream und frische Schlagsahne",irish coffee,1,1,1,0,0,0.0,false,0.0,false
177983,"Baileys Cappuccino, Cappuccino, Bailesy Irish Cream und geriebene Schokolade",cappuccino cocktail,1,1,1,0,0,0.0,false,0.0,false
177984,"Rudesheimer Kaffee, Kaffee, Asbach Uralt und frische Schlagsahne",coffee,1,1,1,0,0,0.0,false,0.0,false
177985,"Sachsischer Kaffee, Kaffee, Eierlikor und frische Schlagsahne",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177986,"Kaffee ""August der Starke,"" Kaffee, Grand Marnier, Vanillesirup und frische Schlagsahne",coffee drink,1,1,1,0,0,0.0,false,0.0,false
177987,"Galluccino, original Cappuccino mit Galliano",cappuccino,1,1,1,0,0,0.0,false,0.0,false
177988,"Hollandischer Kaffee, Espresso, Eierlikor, heisse Schokolade und Schlagsahne",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177989,"Pharisaer, Kaffee, Rum und frische Schlagsahne",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177993,"Kaffee ""Bellotto,"" Espresso, Rohrzucker, Cointreau, Rum, Orangensaft, frische Schlagsahne und gehackte Nusse",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
177994,"Irish Coffee, Kaffee, Whisky und frische Schlagsahne",irish coffee,1,1,1,0,0,0.0,false,0.0,false
178019,"Eiskaffee, mit Vanilleeis und frischer Schlagsahne",coffee glacé,1,1,1,0,0,0.0,false,0.0,false
178020,"Grosser Eiskaffee, mit Vanilleeis und frischer Schlagsahne",coffee glacé,1,1,1,0,0,0.0,false,0.0,false
178023,"Hollandischer Eiskaffee, Kaffee, Vanilleeis, Eierlikor, Schlagsahne, Mandeln",coffee cocktail,1,1,1,0,0,0.0,false,0.0,false
178086,"Salat ""Cafe zur Frauenkirche"" mit zwei kleinen Steaks vom arg. Weiderind (salad composition with roasted slices of courgettes and aubergine, fruity tomatoes, basil, chervil and cranberry port dressing, served with two small baked steaks of beef with black",coffee with food,1,1,1,0,0,0.0,false,0.0,false
178532,"Grillplatte ""Cafe zur Frauenkirche"" (three small steaks of pork, beef and poultry, with ham beans and maize seminola-cheese cakes)",coffee with food,1,1,1,0,0,0.0,false,0.0,false
178536,"Grillplatte ""Cafe zur Frauenkirche"" ...3 kleine Steaks vom Schwein, Rind und Geflugel, mit gegrillten Speckstreifen, Schinkenbohnen und gebackenen Kartoffelecken",coffee with food,1,1,1,0,0,0.0,false,0.0,false
178605,"Jus de fruit (fruits frais) Cafe, The, Chocolat ou Lait",coffee,1,1,1,0,0,0.0,false,0.0,false
178625,"All Dinners include Soup, Salad, Vegetable, Potatoes, Entree, Rolls, Butter and Coffee",coffee with food,1,1,1,0,0,0.0,false,0.0,false
178683,"Fiesta Dinner - Soup, Salad, Fried Chicken Mexicano, Dessert, Hot Tea or Coffee",coffee with food,1,1,1,1967,1967,3.35,false,3.35,false
178685,"Casa Especial Dinner - Soup, Salad, Tostado, Quesadilla and Enchilada or Taco, Dessert, Coffee or Hot Tea",coffee with food,1,1,1,1967,1967,3.35,false,3.35,false
178686,"Tamale Dinner - Soup, Salad, Tamale, with Chili, Enchilada and Taco, Dessert, Coffee or Hot Tea",coffee with food,1,1,1,1967,1967,3.35,false,3.35,false
178687,"Steak Ranchero Dinner - Soup, Salad, Steak Mexicano with Beans, Tortilla, Dessert, Coffee or Hot Tea",coffee with food,1,1,1,1967,1967,3.35,false,3.35,false
178771,"Spanish Omelet with Beans and Tortillas, Coffee or Tea",coffee with food,1,1,1,1967,1967,0.0,false,0.0,false
178873,"PANCHO'S SPECIAL DINNER  Soup, Salad, 1/2 Mexican Pizza, Burrito, Beans or Rice, Dessert, Coffee or Hot Tea",coffee with food,1,1,1,1967,1967,0.0,false,0.0,false
179403,Mocha Parfait,mocha parfait,1,3,3,1958,1958,0.25,false,1.0,false
179936,"CONTINENTAL BREAKFAST: Coffee, tea or chocolate; Rolls, various German breakds or toast; Jam, marmelade, honey; Butter, margarine; Slice of sausage and cheese",coffee with food,1,1,1,0,0,0.0,false,0.0,false
179939,"AMERICAN BREAKFAST: Coffee, tea or chocolate; Rolls, various German breakds or toast; Jam, marmelade, honey; Butter, margarine; Orange, grapefruit or tomato juice; 2 fried or scrambled eggs with baacon, ham, or sausage; or cold assorted choice of meat",coffee with food,1,1,1,0,0,0.0,false,0.0,false
180018,"Continentales Fruhstuck - mit kaffee, tee oder Schokolade, Brotchen, Brot oder Toast, Konfiture, Honig, Butter, Margarine Wurst und Kaseauswahl",coffee with food,1,1,1,0,0,0.0,false,0.0,false
180026,"Amerikanisches Fruhstuck - mit kaffee, tee oder Schokolade, Brotchen, Brot oder Toast, Konfiture, Honig, Butter, Margarine, Orangensaft, Grapefruitsaft oder Tomatensaft, 2 Spiegel oder Ruhreir mit Schinken, Speck oder Wurstchen oder kleine, gemischte Aufs",coffee,1,1,1,0,0,0.0,false,0.0,false
180029,"PETIT DEJEUNER CONTINENTAL:  Café, thé ou chocolat chaud, Petitis pains, pain ou toast, Confitures, miel, Beurre, margarine, Charcuteries et Fromages assortis",coffee with food,1,1,1,0,0,0.0,false,0.0,false
180033,"PETIT DEJEUNER À L'AMERICAINE:  Café, thé ou chocolat chaud, Petits pains, pain ou toast, Confitures, miel, Beurre, margarine, Jus d'orange, jus de pampelmousse ou jus de tomate, 2 oeufs au plat ou brouillés avec jambon lard ou saucisson, ou Assiette angl",coffee with food,1,1,1,0,0,0.0,false,0.0,false
180276,Espresso double,espresso,1,1,1,0,0,0.0,false,0.0,false
180277,"Café au Lait, Milchkaffee",cafe au lait,1,1,1,0,0,0.0,false,0.0,false
180799,"SITAR Vegetabl Pakara Chef's Soup Tandoori Chicken Seekj Kebab Chicken Tikkla Rice, Dahl Beef Pasaanda Nan Dessert and Coffee",coffee with food,1,1,1,0,0,0.0,false,0.0,false
